location,name,amount_of_cash_left,max_cash_capacity,avg_daily_withdrawal,transaction_count,last_week_withdrawal,emergency_refill_count,days_since_last_refill,balance_next_day
University Campus,ATM-108,40000.0,40000,3662.5266934838037,253,28401.354723468972,0,0,36531.01499203304
University Campus,ATM-108,36531.01499203304,40000,4094.8891926905326,263,28427.8521644305,0,1,32711.981703132504
University Campus,ATM-108,32711.981703132504,40000,4419.902558471963,279,28744.969540013433,0,2,28559.61916108661
University Campus,ATM-108,28559.61916108661,40000,4124.215660262892,279,28629.95990061548,0,3,24897.4140246313
University Campus,ATM-108,24897.4140246313,40000,3849.657207882263,300,27709.955299428744,0,4,20945.58988137036
University Campus,ATM-108,20945.58988137036,40000,4320.978009147696,254,27717.29370707607,0,5,16826.764282270564
University Campus,ATM-108,16826.764282270564,40000,3816.399549234188,255,27167.232702214,0,6,11850.971993442372
University Campus,ATM-108,11850.971993442372,40000,4214.829919020145,252,28149.02800655763,0,7,6661.330730594682
University Campus,ATM-108,6661.330730594682,40000,4330.93732465159,262,29869.684261438357,0,8,2387.3916056884063
University Campus,ATM-108,2387.3916056884063,40000,3878.935317481486,293,30324.590097444096,0,9,40000.0
University Campus,ATM-108,40000.0,40000,4002.7411774503007,264,29411.738298680382,0,0,35506.28768909008
University Campus,ATM-108,35506.28768909008,40000,4223.57337797048,249,30243.245473134986,0,1,31749.520239234673
University Campus,ATM-108,31749.520239234673,40000,4067.08029990989,252,30048.18877972946,0,2,26936.14554914097
University Campus,ATM-108,26936.14554914097,40000,4169.139261279858,275,30742.737870723366,0,3,22305.743717899117
University Campus,ATM-108,22305.743717899117,40000,3969.1298027171,245,30397.347413137024,0,4,17172.052618804715
University Campus,ATM-108,17172.052618804715,40000,4480.624915005132,279,30341.397249383735,0,5,13945.702334810761
University Campus,ATM-108,13945.702334810761,40000,4000.852357230102,257,29293.808408471414,0,6,9775.322855604605
University Campus,ATM-108,9775.322855604605,40000,4171.852953615487,247,30224.677144395388,0,7,4977.325081436111
University Campus,ATM-108,4977.325081436111,40000,4139.032161693912,242,30528.96260765397,0,8,1349.9089047955267
University Campus,ATM-108,1349.9089047955267,40000,4254.544594096787,254,30399.611334439145,0,9,40000.0
University Campus,ATM-108,40000.0,40000,4190.518514597897,244,30145.55942501251,0,0,36257.69389737501
University Campus,ATM-108,36257.69389737501,40000,4354.879590485995,247,29257.46369639566,0,1,32596.082765335526
University Campus,ATM-108,32596.082765335526,40000,4345.855241872108,234,27785.38372934073,0,2,27783.996052345243
University Campus,ATM-108,27783.996052345243,40000,4084.1721045228364,257,29371.12015833706,0,3,23031.437249843177
University Campus,ATM-108,23031.437249843177,40000,4001.8652899473836,241,29953.299481632974,0,4,19100.52757457542
University Campus,ATM-108,19100.52757457542,40000,4376.466882310767,252,29086.21138273224,0,5,14844.307453996182
University Campus,ATM-108,14844.307453996182,40000,4138.574316080476,240,29715.015326670895,0,6,10877.367908753324
University Campus,ATM-108,10877.367908753324,40000,4202.12410465429,236,29122.632091246684,0,7,6936.501567828658
University Campus,ATM-108,6936.501567828658,40000,4417.285234456248,258,29321.192329546353,0,8,2177.6707364190206
University Campus,ATM-108,2177.6707364190206,40000,4144.775993978254,241,30418.412028916508,0,9,40000.0
University Campus,ATM-108,40000.0,40000,4264.431989828123,230,30270.159751918036,0,0,35356.94230673455
University Campus,ATM-108,35356.94230673455,40000,4183.405860728587,252,30160.658642681425,0,1,30865.619862795793
University Campus,ATM-108,30865.619862795793,40000,3880.976329092213,259,30721.071411352415,0,2,26631.292398614685
University Campus,ATM-108,26631.292398614685,40000,4494.267406579522,240,30699.178754954293,0,3,22947.356196342713
University Campus,ATM-108,22947.356196342713,40000,4016.315515959771,262,30416.1754119834,0,4,18137.42342993262
University Campus,ATM-108,18137.42342993262,40000,4621.527731979205,261,31285.241837468828,0,5,13305.87815670461
University Campus,ATM-108,13305.87815670461,40000,4185.5017601081645,233,31357.956279287202,0,6,8822.105833863032
University Campus,ATM-108,8822.105833863032,40000,4159.2772843766215,229,31177.894166136968,0,7,4990.807344959481
University Campus,ATM-108,4990.807344959481,40000,4623.073997702105,242,30366.134961775067,0,8,817.9648425655541
University Campus,ATM-108,817.9648425655541,40000,4300.644639959184,228,30047.65502023024,0,9,40000.0
University Campus,ATM-108,40000.0,40000,4428.357425075257,221,29853.92389639413,0,0,34750.194403889975
University Campus,ATM-108,34750.194403889975,40000,4446.45039367033,260,31419.79329023218,0,1,30249.701584716622
University Campus,ATM-108,30249.701584716622,40000,4050.250226598526,240,31110.35334299544,0,2,25463.691701847834
University Campus,ATM-108,25463.691701847834,40000,4549.44855895645,235,31064.81795263622,0,3,21574.42340583543
University Campus,ATM-108,21574.42340583543,40000,4581.821576124594,245,30470.313925807048,0,4,17155.48966087177
University Campus,ATM-108,17155.48966087177,40000,4168.0402984036045,222,31057.949181867156,0,5,12759.177411205917
University Campus,ATM-108,12759.177411205917,40000,4438.4181592221075,228,31281.41892913908,0,6,7926.293976674037
University Campus,ATM-108,7926.293976674037,40000,4161.5577517039665,217,32073.706023325958,0,7,4062.815864076688
University Campus,ATM-108,4062.815864076688,40000,4723.71766580555,216,30687.378539813286,0,8,40000.0
University Campus,ATM-108,40000.0,40000,4752.454831161773,248,31683.768601537813,0,0,35324.399070380714
University Campus,ATM-108,35324.399070380714,40000,4645.841470408598,208,31573.359648288308,0,1,30023.308502863678
University Campus,ATM-108,30023.308502863678,40000,4904.212664199092,231,32985.18191979294,0,2,25435.830332306272
University Campus,ATM-108,25435.830332306272,40000,4340.298332984774,239,33153.72634538669,0,3,21237.103721564847
University Campus,ATM-108,21237.103721564847,40000,4780.061412334999,236,32956.14070646226,0,4,16883.486745317365
University Campus,ATM-108,16883.486745317365,40000,4452.023606514421,223,32476.874248177868,0,5,12806.185778957784
University Campus,ATM-108,12806.185778957784,40000,4366.568360396935,233,32690.697101940095,0,6,8911.506918807609
University Campus,ATM-108,8911.506918807609,40000,4327.820054364899,247,31088.49308119239,0,7,4117.5248498793135
University Campus,ATM-108,4117.5248498793135,40000,4461.561242480414,219,31206.8742205014,0,8,40000.0
University Campus,ATM-108,40000.0,40000,4704.828313374501,228,30167.8171368334,0,0,35030.94967613524
University Campus,ATM-108,35030.94967613524,40000,4539.21817314225,244,30549.389290140753,0,1,31200.415150159737
University Campus,ATM-108,31200.415150159737,40000,4429.938389914358,250,30181.197205374832,0,2,27344.106660642356
University Campus,ATM-108,27344.106660642356,40000,4294.933921919319,238,29683.888718644732,0,3,22232.448320674772
University Campus,ATM-108,22232.448320674772,40000,4573.107482572019,230,30718.246092252735,0,4,17640.61540672696
University Campus,ATM-108,17640.61540672696,40000,4732.204916879405,218,31415.40014605037,0,5,12185.361619244934
University Campus,ATM-108,12185.361619244934,40000,4813.295012447492,239,32076.6718646041,0,6,7287.516537546178
University Campus,ATM-108,7287.516537546178,40000,4944.868487373334,220,32712.48346245382,0,7,2778.089918434427
University Campus,ATM-108,2778.089918434427,40000,4550.870049343138,213,32252.85975770081,0,8,40000.0
University Campus,ATM-108,40000.0,40000,4930.153964762206,232,32451.09095653406,1,0,34706.028625618535
University Campus,ATM-108,34706.028625618535,40000,4794.321578058114,224,33888.753841398146,1,1,30957.508639582265
University Campus,ATM-108,30957.508639582265,40000,4359.4242945351525,217,32525.615487466835,1,2,26884.61187521675
University Campus,ATM-108,26884.61187521675,40000,4569.615562036898,209,32006.679337884536,1,3,22238.431433758487
University Campus,ATM-108,22238.431433758487,40000,4219.747839251539,206,31197.60599186077,1,4,17781.1970763725
University Campus,ATM-108,17781.1970763725,40000,4122.8527915410405,225,30756.995267548005,1,5,13638.502180073352
University Campus,ATM-108,13638.502180073352,40000,4760.759750468281,235,30390.263544735404,1,6,8917.957411027088
University Campus,ATM-108,8917.957411027088,40000,4765.689710644648,205,31082.04258897292,1,7,4491.5256238829725
University Campus,ATM-108,4491.5256238829725,40000,4132.90918992451,228,30214.503001735568,1,8,1070.1126558881833
University Campus,ATM-108,1070.1126558881833,40000,3973.2061302832844,207,29887.395983694085,1,9,40000.0
University Campus,ATM-108,40000.0,40000,4476.234805091189,204,31158.22583935861,1,0,36573.23162116877
University Campus,ATM-108,36573.23162116877,40000,4044.072058800084,237,29938.81377673158,1,1,31564.555715834053
University Campus,ATM-108,31564.555715834053,40000,4219.60937964629,203,30490.255324680307,1,2,26972.137651407604
University Campus,ATM-108,26972.137651407604,40000,4283.3431001808085,224,30939.97849280761,1,3,22550.54636147403
University Campus,ATM-108,22550.54636147403,40000,4158.216387867532,235,30641.025013694918,1,4,18814.192305202894
University Campus,ATM-108,18814.192305202894,40000,3982.75117302074,211,29950.947282821937,1,5,13880.088675485775
University Campus,ATM-108,13880.088675485775,40000,4430.75754353527,217,31463.63794454427,1,6,8762.58709319519
University Campus,ATM-108,8762.58709319519,40000,4540.1393498382195,217,31237.41290680481,1,7,4587.875755400569
University Campus,ATM-108,4587.875755400569,40000,4041.376389168203,231,31985.355865768204,1,8,40000.0
University Campus,ATM-108,40000.0,40000,4493.645158083025,234,31780.224109645795,1,0,35749.145734760335
University Campus,ATM-108,35749.145734760335,40000,4570.1133561094375,213,31438.660310459007,1,1,31378.849908165103
University Campus,ATM-108,31378.849908165103,40000,4443.886175275926,224,31387.364847120665,1,2,26071.85106589819
University Campus,ATM-108,26071.85106589819,40000,4715.983196803301,234,32958.009633116446,1,3,20617.050854611207
University Campus,ATM-108,20617.050854611207,40000,4894.284248348104,229,33478.7062146863,1,4,16068.326062104434
University Campus,ATM-108,16068.326062104434,40000,4490.440728708891,243,32909.9294249025,1,5,11841.577518584909
University Campus,ATM-108,11841.577518584909,40000,4380.897112167429,234,32961.9666306274,1,6,7814.634613951623
University Campus,ATM-108,7814.634613951623,40000,4927.569281154668,222,32185.365386048376,1,7,2978.4873078637675
University Campus,ATM-108,2978.4873078637675,40000,4740.105743630624,228,32770.658426896574,1,8,40000.0
University Campus,ATM-108,40000.0,40000,4292.525404970841,217,31974.29744384187,1,0,36188.72722258653
University Campus,ATM-108,36188.72722258653,40000,4202.885490602942,218,30478.571378988425,1,1,32861.754316099476
University Campus,ATM-108,32861.754316099476,40000,3958.1579897369143,220,28350.744074188493,1,2,29146.826442886628
University Campus,ATM-108,29146.826442886628,40000,4069.077089912845,219,27516.94715489457,1,3,25077.741219160434
University Campus,ATM-108,25077.741219160434,40000,4144.043180713505,218,27359.283835101236,1,4,21504.114386596208
University Campus,ATM-108,21504.114386596208,40000,4253.316749325768,225,26905.96776303217,1,5,16781.050795471943
University Campus,ATM-108,16781.050795471943,40000,4005.4625003141364,212,26792.884048068583,1,6,13185.394621802407
University Campus,ATM-108,13185.394621802407,40000,3471.124663542444,222,26814.60537819759,1,7,9023.633183880902
University Campus,ATM-108,9023.633183880902,40000,3918.5537072543643,210,27165.094038705625,1,8,5708.760624220773
University Campus,ATM-108,5708.760624220773,40000,3764.6779947161053,238,27152.9936918787,1,9,1691.5638291338773
University Campus,ATM-108,1691.5638291338773,40000,3937.248983642618,211,27455.262613752748,1,10,40000.0
University Campus,ATM-108,40000.0,40000,4130.194796198604,235,27053.40905989661,1,0,35720.4842512459
University Campus,ATM-108,35720.4842512459,40000,3827.246134967808,243,27759.297976086484,1,1,31612.194641635804
University Campus,ATM-108,31612.194641635804,40000,3967.8619454114837,213,27144.523994572315,1,2,28046.016951809514
University Campus,ATM-108,28046.016951809514,40000,4039.8259536791725,228,27115.045510729076,1,3,23557.22096325603
University Campus,ATM-108,23557.22096325603,40000,4004.905198356779,212,27442.080061361055,1,4,18944.526099227092
University Campus,ATM-108,18944.526099227092,40000,3995.712346738356,223,28739.902365729864,1,5,13986.519344587927
University Campus,ATM-108,13986.519344587927,40000,4169.780702634995,215,29680.712325282137,1,6,10059.795125185377
University Campus,ATM-108,10059.795125185377,40000,4609.003497411835,203,29940.204874814626,1,7,5729.137537315204
University Campus,ATM-108,5729.137537315204,40000,4228.80365312265,214,29991.3467139307,1,8,1177.304867006901
University Campus,ATM-108,1177.304867006901,40000,4179.627410696025,229,30434.889774628904,1,9,40000.0
University Campus,ATM-108,40000.0,40000,4274.337535665379,203,31683.688144058462,1,0,34948.587418046605
University Campus,ATM-108,34948.587418046605,40000,4897.40340309464,197,32246.30473745837,1,1,30270.889538827287
University Campus,ATM-108,30270.889538827287,40000,4929.745180785967,216,32311.30775264875,1,2,25969.34690257228
University Campus,ATM-108,25969.34690257228,40000,4917.5710058474315,190,31654.843634264595,1,3,21093.761649532596
University Campus,ATM-108,21093.761649532596,40000,4120.9050788487575,214,32603.70466790173,1,4,17153.367844536133
University Campus,ATM-108,17153.367844536133,40000,4192.753379405985,198,32213.44088502802,1,5,12891.277423041498
University Campus,ATM-108,12891.277423041498,40000,4542.716367995996,214,31923.69863621435,1,6,7489.954640898618
University Campus,ATM-108,7489.954640898618,40000,4773.173153512143,219,32510.045359101383,1,7,3009.711734245763
University Campus,ATM-108,3009.711734245763,40000,5003.751128066918,188,31938.87568380084,1,8,40000.0
University Campus,ATM-108,40000.0,40000,4795.28215522107,213,32211.776774356927,1,0,36084.1507054589
University Campus,ATM-108,36084.1507054589,40000,4429.275479178065,200,31826.08343264302,1,1,32284.57321285338
University Campus,ATM-108,32284.57321285338,40000,4598.31297653248,224,30750.075672208863,1,2,27733.03281484598
University Campus,ATM-108,27733.03281484598,40000,4270.462636724832,191,31361.222265219796,1,3,22978.617607228465
University Campus,ATM-108,22978.617607228465,40000,4714.200864598454,211,31853.547051342677,1,4,18869.96024531254
University Campus,ATM-108,18869.96024531254,40000,4874.680811716404,186,30560.88163111572,1,5,15006.707786224695
University Campus,ATM-108,15006.707786224695,40000,4159.283372201555,220,29943.89118355071,1,6,9985.977942833477
University Campus,ATM-108,9985.977942833477,40000,4455.132141651383,205,30014.022057166523,1,7,6452.880904567469
University Campus,ATM-108,6452.880904567469,40000,3984.399855787516,206,29631.269800891434,1,8,2426.826301468364
