id,TransactionFrequency,IncomingTransactionAmount,OutgoingTransactionAmount,MaxIncomingAmount,MaxOutgoingAmount,UniqueRecipients,TransactionTime,JustBelowThreshold,IsSuspicious,TransactionDate
7,2,429.1833784885944,258.97926275963664,942.3665331024188,1032.8270374013941,2,0,1,0,2024-01-19 14:00:00
6,4,183.90117907347255,305.4444186177298,542.4699092565331,1360.6678217888852,2,0,1,0,2024-02-10 22:00:00
10,20,6909.76308486076,5220.565025877032,7494.0768740317335,4066.815340164856,6,1,1,1,2024-02-08 20:00:00
12,20,1933.678906132935,3154.123093496851,7109.007296271002,4767.387375641894,6,1,1,1,2024-01-05 22:00:00
9,3,234.7362007444413,216.59829636948916,1337.2630071385088,894.0901527745032,1,0,1,0,2024-01-17 07:00:00
1,1,218.5959125133261,408.29701236222064,627.3694734478811,1350.9518994068,3,0,1,0,2024-01-02 21:00:00
4,2,467.2831998491101,270.99826014270366,626.2711371077319,845.8588579752693,1,0,1,0,2024-01-20 05:00:00
9,1,144.29937812758325,182.48696203365597,1313.434482324264,535.2151735255235,3,0,1,0,2024-02-09 03:00:00
4,3,403.8329640458527,419.8875055859445,1424.2542746031158,1246.1796385522723,2,0,1,0,2024-01-04 15:00:00
10,22,1522.5728202618095,5220.565025877032,7655.602259716754,4925.253396018084,11,1,1,1,2024-01-12 00:00:00
3,3,460.51840430985953,446.0773389591244,998.971116913766,660.5936950433086,4,0,1,0,2024-01-28 08:00:00
9,2,360.6671674825704,466.1028739671292,818.2620413857259,1037.3404968431812,1,0,1,0,2024-01-08 14:00:00
2,24,4829.597177067877,4204.98128997959,5184.774305418488,4808.8500288649,14,1,1,1,2024-01-01 12:00:00
4,4,201.7287924713267,114.00316592272226,1144.902905292356,1219.2344190441468,1,0,1,0,2024-01-15 05:00:00
6,3,427.70204194858445,414.9493380020422,788.2515771673685,771.5504551774857,3,1,1,0,2024-01-29 16:00:00
2,20,4829.597177067877,4204.98128997959,6922.682593424476,3051.7279823635,10,1,1,1,2024-01-02 12:00:00
8,2,310.17396501827716,449.48916807289004,1391.2000730636023,1344.9708536401013,1,0,1,0,2024-02-02 09:00:00
8,3,197.73597631458645,355.1817050738955,513.6340239058214,976.3223522069043,2,0,1,0,2024-01-28 12:00:00
1,3,145.17728336446942,433.45725365758335,822.7265727266383,1169.7544512182478,2,0,1,0,2024-01-02 07:00:00
12,10,5711.932800952194,1455.5016952192202,6846.252796207933,6211.0481850134875,14,1,1,1,2024-01-06 00:00:00
3,4,387.63097894154225,314.01020183957314,648.2174620993246,798.0068571937554,2,0,1,0,2024-01-11 13:00:00
10,23,6909.76308486076,1022.5043274286865,7805.104678826066,6698.039845000685,11,1,1,1,2024-02-02 17:00:00
9,2,462.14394971114814,413.5949434757422,1315.27633109056,654.8575740788212,2,0,1,0,2024-01-29 09:00:00
5,1,395.8685202907055,267.7558446667887,1394.4043886485074,872.999835566863,2,0,1,0,2024-01-23 02:00:00
6,1,176.50416716583467,300.0320473086331,1323.6064207981894,709.0370373859223,3,0,1,0,2024-01-22 12:00:00
4,4,345.5109675262796,414.03908563828304,1398.7878897373475,1195.7949669407456,2,0,1,0,2024-01-17 17:00:00
10,19,6909.76308486076,5220.565025877032,3065.3826708730744,5088.195029343514,9,1,1,1,2024-01-26 11:00:00
2,17,4829.597177067877,1149.2680126692474,3466.4892773837178,6130.870368969474,14,1,1,1,2024-02-07 07:00:00
11,4,395.22764933540685,336.0930636603571,884.0426383911004,950.2768104415907,1,0,1,0,2024-01-30 09:00:00
8,1,422.4783524015163,263.0531431918623,1166.2678614790384,752.5303896364445,4,0,1,0,2024-01-23 08:00:00
11,2,437.4949305626897,287.8102168175451,1488.8355313891643,942.8293703843242,3,0,1,0,2024-01-06 04:00:00
6,3,201.5899498288099,111.32450976106712,725.7277238391274,1347.2694099627238,4,0,1,0,2024-01-20 21:00:00
5,1,112.44623996694307,184.01173980651265,889.8997462910806,706.0056785520399,4,1,1,0,2024-01-15 19:00:00
9,1,395.71789406590926,212.4152325524113,980.0473773100856,1452.0956516529236,4,0,1,0,2024-01-18 09:00:00
1,1,142.53749050230982,385.1840031435223,638.0154870200518,841.8657687981511,1,0,1,0,2024-01-28 04:00:00
5,4,225.96783544518706,104.59698931924612,581.0386104650568,1485.8036594503048,1,0,1,0,2024-01-27 03:00:00
6,3,101.52685364973885,263.5109044916528,1329.7228663216245,1338.6088875339624,1,0,1,0,2024-01-08 00:00:00
5,2,372.667792960648,469.61074817029316,1476.7943728275864,1308.5705341473904,3,1,1,0,2024-02-04 00:00:00
6,4,166.85280458848848,144.75224661964955,904.7250638296587,817.9046737732835,1,0,1,0,2024-01-11 04:00:00
6,4,362.1129638766633,306.5697552874444,587.6498361946533,508.77721194792946,1,1,1,0,2024-02-08 13:00:00
7,4,496.69704686713555,414.60895295633884,565.8117606905764,882.1329088259879,4,0,1,0,2024-01-26 15:00:00
